"","psi","p11","p10","PoO.0","PoO.1","PoO.2","PoO.3"
"ASV560",0.232020509386338,0.209807777927541,0.0148482324850309,0.134878489446729,0.733085651536327,0.979750446301181,0.998828145905019
"ASV561",0.229722038922189,0.203995824709408,0.0152556768619117,0.136082706268929,0.722663323556682,0.977326782437602,0.998599552654511
"ASV562",0.222522466789081,0.213092630072309,0.0148980472837353,0.127312762271531,0.72316203251009,0.979068211545608,0.998807444748762
"ASV563",0.262973614441759,0.185303900159839,0.0156596349063959,0.168255769238615,0.743077843048293,0.976387770607431,0.998311394864567
"ASV564",0.252012350358026,0.206023681955072,0.0158796396966596,0.150332947196665,0.739939829298145,0.9786119695668,0.998642770582806
"ASV565",0.288375232423034,0.165989616222706,0.0166223026346065,0.198208275218267,0.744291916542961,0.971648774916629,0.997527997055536
"ASV566",0.240365396793029,0.219209125487267,0.0155027977277529,0.136325752799691,0.737822394751233,0.980459083570245,0.998883388907944
"ASV567",0.228459022377191,0.239679600777238,0.0151278710267641,0.119903047102896,0.736564358149975,0.982871314738165,0.999151557774123
"ASV568",0.251482754395259,0.197693124004855,0.0156361605393307,0.153913211264918,0.73834823238681,0.9776655046137,0.998529482611896
"ASV569",0.285361242109564,0.173735633729009,0.016932521323574,0.191652184138727,0.743215995629991,0.972476697370963,0.997686955124909
"ASV570",0.264116693573835,0.199847967975369,0.0163740386797978,0.161919834865039,0.743509784189617,0.977524448958283,0.998469912358693
"ASV571",0.24006722092993,0.202684104693054,0.015357183049294,0.143638238269344,0.73217745872836,0.978049956482754,0.998624944167315
"ASV572",0.222193881434204,0.217398472469148,0.015058171038997,0.125340162720246,0.722514014696603,0.979300651871041,0.9988380657399
"ASV573",0.248748429502834,0.219782260589967,0.016045599467269,0.141690691912282,0.740369734562854,0.980103227296294,0.998826170846448
"ASV574",0.283591865294968,0.183214532297613,0.0169890248075439,0.185058348468744,0.746662125285979,0.974524259113854,0.997989896218642
"ASV575",0.259083699258799,0.190356858320754,0.0160422175046924,0.163050370544103,0.737489615139651,0.975911266909316,0.998291268017977
"ASV576",0.278458863674113,0.180077617672674,0.0166767314330963,0.182827999022367,0.743415680027779,0.974040109229139,0.997946187618734
"ASV577",0.239369749845024,0.21230920194664,0.0155404634878639,0.138823103092867,0.733506041099484,0.979165042223036,0.998755345274402
"ASV578",0.274756300072038,0.184047752341887,0.0162250916057747,0.177738212226239,0.747237083268353,0.975863751472042,0.998194815758505
"ASV579",0.233324727188926,0.218529170167051,0.0150346060920781,0.131939465597011,0.735765666952004,0.980773818882058,0.998931107229891
"ASV580",0.284480321251452,0.166195308437197,0.0164314236758678,0.194989512423392,0.742928721809691,0.971815751107793,0.997575153350156
"ASV581",0.258715596968708,0.202587933283819,0.0160913436858604,0.156680198255795,0.742674222155684,0.978182175322226,0.998566243690239
"ASV582",0.25642155699893,0.199041590520354,0.0161551705782236,0.156879886398409,0.737942862460184,0.977072787985933,0.99845188740577
"ASV583",0.286766149171489,0.18192810604635,0.0165505661551329,0.187934077288417,0.753583568407785,0.975852351227805,0.998130907756565
"ASV584",0.266937615670202,0.193877151285669,0.016399515029964,0.166982339345583,0.743032433742309,0.976586405817216,0.998340707065507
"ASV585",0.253225222629171,0.20571997239745,0.0156519798513906,0.151213538019784,0.743711087554581,0.979281845925682,0.998702828412325
"ASV586",0.270524340198874,0.213875685505388,0.0163067813932906,0.159150641311172,0.756475331506298,0.980762421982599,0.99880626968589
"ASV587",0.263540757717027,0.184885684863586,0.016062949196018,0.169054013387521,0.738678130856702,0.975170148738507,0.998170755464041
"ASV588",0.264798826192332,0.184522811148835,0.0160832372469388,0.170162316433139,0.739483553079613,0.975181866985474,0.998164887713595
"ASV589",0.23984083468812,0.207289763059404,0.0151801993537252,0.141297478894099,0.736250680056284,0.979320137861774,0.99875680281173
"ASV590",0.248019325592926,0.206319283300915,0.0157583574693961,0.147446006627399,0.737394421960302,0.978536702813545,0.998650887295809
"ASV591",0.156367186801106,0.350850538188326,0.0151309955145338,0.0504001128593865,0.651221626934784,0.985004174067584,0.999567430391324
"ASV592",0.264158821459822,0.206127815327557,0.0162347437585023,0.158709932667296,0.747995375729802,0.979035903084335,0.998640889312467
"ASV593",0.199680792156942,0.258380911427923,0.0142615706860241,0.0960455469577422,0.718991612399124,0.984029094396005,0.999326472797998
"ASV594",0.262661321722604,0.210004698493477,0.0159839446630256,0.155640759463422,0.751033674686635,0.980145944746728,0.998763772103924
"ASV595",0.231526903490149,0.206534310718004,0.0150321189983796,0.136071953088291,0.728726397252793,0.978640056475338,0.998721926659954
"ASV596",0.23804176639556,0.221875304373432,0.0157207162263875,0.133713726898403,0.733732836926899,0.980077929105042,0.998862703020611
"ASV597",0.254529518575526,0.193614125583776,0.0159459980018784,0.15816384603805,0.73571674691208,0.976330211557728,0.998366473132075
"ASV598",0.261883454819219,0.1973237652354,0.0163304506264843,0.161620767555264,0.74057034565027,0.976889533705442,0.998404929362496
"ASV599",0.272303631547873,0.207868697790024,0.0166070987926021,0.16358244163933,0.752417423141536,0.979263494071015,0.998639121442613
"ASV600",0.298010258780418,0.1650538793955,0.0171417649809331,0.20651133247412,0.746828378815553,0.970960239726488,0.997368250855162
"ASV601",0.242123699465856,0.212891212123116,0.0156912426407065,0.140421818897816,0.734867554491667,0.979178186592786,0.998748254988172
"ASV602",0.390885144730936,0.12075014456429,0.0354648336138112,0.327101356314361,0.644840138961906,0.871489534397032,0.962019161375899
"ASV603",0.273391669213911,0.178692449169615,0.0160247181237327,0.179521676700706,0.7450996640482,0.975032169382555,0.998086907153667
"ASV604",0.270476068037143,0.182638818692327,0.0162597012728749,0.175367924098674,0.741935073870489,0.974916759870866,0.998100482132067
"ASV605",0.250847124576615,0.198864518521172,0.0157493164510062,0.152949691687174,0.736921001234083,0.977504853942032,0.998518741814195
"ASV606",0.241964139014553,0.211183283276175,0.0156441949236733,0.14108572396585,0.734539645050873,0.978996898757647,0.998728058782607
"ASV607",0.264710563151377,0.182028584814242,0.0162726632498846,0.171477588186215,0.735752417263542,0.973997237919861,0.998019461912159
"ASV608",0.274834564865878,0.190555828182425,0.0166259343632888,0.174486849632219,0.746393178382063,0.97617928289744,0.99825056912655
"ASV609",0.264272414788862,0.185583235868067,0.0164002018662672,0.169367000271433,0.735913643639651,0.97441406004643,0.998082378249768
"ASV610",0.361886194869279,0.148047838115592,0.0432894857322904,0.285957703694583,0.605992545910888,0.855213884022623,0.957778628537579
"ASV611",0.275068362865897,0.182255478100766,0.0168399303259108,0.179207846343518,0.739650901772317,0.973661537929007,0.997925403755203
"ASV612",0.227559940734601,0.202199939673222,0.0148002238787015,0.135275209257581,0.725219370301223,0.978035151772347,0.998670608081095
"ASV613",0.230724876607228,0.210401997946307,0.0153492957636141,0.13394586418119,0.725558123420247,0.978351123671061,0.99870717060117
"ASV614",0.318607100846062,0.151598879551874,0.0177180107194747,0.231518795490159,0.749026356132987,0.967283355694726,0.996597338232203
"ASV615",0.245405618434662,0.193089886712261,0.0151703206907796,0.151737609414434,0.735368624144737,0.977359304954205,0.998511024226784
"ASV616",0.24504175039651,0.256443770657785,0.0266490947598436,0.126404027563,0.645729481641317,0.958264604728618,0.996554479674847
"ASV617",0.269791585701264,0.185551788150348,0.0161472350730517,0.173277250202299,0.744211460343542,0.975838219207105,0.998219493552825
"ASV618",0.25037092980083,0.199738075523583,0.0155345530185737,0.152114234359652,0.739425688094767,0.978205999110005,0.998593418443029
"ASV619",0.248588315123125,0.214682379839679,0.0161494162527793,0.144017774549698,0.736983480664591,0.979020568722627,0.998714949877046
"ASV620",0.258197227005109,0.194428688129861,0.0158282611206458,0.160285451332699,0.741237685595209,0.977266694107665,0.998452314235926
"ASV621",0.250656295360849,0.19767799906286,0.0159106111813242,0.153457696990098,0.734217042869688,0.97679671173113,0.99844363456189
"ASV622",0.274284409088156,0.175415238708558,0.0161646667185958,0.18201894083129,0.742342268331061,0.973892672764296,0.997933833165188
"ASV623",0.232106656698003,0.198814833639642,0.0152030792778396,0.139976648372332,0.723469115354759,0.976773356932446,0.998522866832308
"ASV624",0.291168084759351,0.173504129714188,0.0169333112345523,0.196208217033503,0.748426318979471,0.973159538497762,0.997742051698065
"ASV625",0.255317583467987,0.190746563474603,0.0161042597063771,0.160209107888116,0.733136888504013,0.97534631536548,0.998247811318864
"ASV626",0.242559833564758,0.206388025431835,0.0154807914991127,0.143641015708564,0.735039671287593,0.978669606883426,0.998683916338651
"ASV627",0.243297803632481,0.247323933867976,0.026208164882222,0.129276449911976,0.6444701209858,0.9567692308747,0.996312823506652
"ASV628",0.273143683408012,0.166371421927713,0.0160927654841329,0.186038133480955,0.736068729649703,0.971452732221622,0.99759747116375
"ASV629",0.256474364192178,0.191369508237549,0.0155743699839828,0.160498536473041,0.740923200603529,0.977158465528327,0.998439775478725
"ASV630",0.380588018052406,0.132908670391089,0.0353719366910401,0.308562572637843,0.651012725015266,0.886334597775875,0.970234194182871
"ASV631",0.263146657198431,0.180735232628011,0.0160370133037642,0.170905938233393,0.736158026497701,0.9742041991369,0.998047565642412
"ASV632",0.254281311091972,0.204445394763901,0.015649721993503,0.152550673975374,0.744227020657185,0.97918090792296,0.998686356303506
"ASV633",0.343736426013021,0.188482612218637,0.0523295373468395,0.247500005876643,0.580434038154917,0.853347525109457,0.960745633716268
"ASV634",0.285311460723522,0.183022587416404,0.0167799504177943,0.1863460205858,0.750394315616175,0.975286044970001,0.998073282783042
"ASV635",0.24123194048688,0.1970749403048,0.0150275426674296,0.146916360429647,0.734788974239379,0.97805677272644,0.998607360556353
"ASV636",0.270415553448221,0.193475266023907,0.0159576381020977,0.169479814544839,0.75116364638496,0.978096770821042,0.99848847118064
"ASV637",0.379419325314921,0.157731124054644,0.0540635669699996,0.301483849453626,0.585784484709995,0.822499279143848,0.938206989163821
"ASV638",0.233737413722306,0.204065596204948,0.0149372367554516,0.138608900238402,0.731231665801308,0.978723654154724,0.998715917948965
"ASV639",0.244406901561603,0.203537950715784,0.01554156621082,0.146239487420239,0.734941709921125,0.97820605102265,0.998625561374561
"ASV640",0.238398522664849,0.212216704964922,0.0153273078314235,0.138150328770185,0.735034868821047,0.979595371394568,0.998797844209948
"ASV641",0.259931475174023,0.173043670194187,0.0160005381691492,0.172509527045123,0.728465282924758,0.97184975229583,0.997754188820365
"ASV642",0.222691912945351,0.229237896261319,0.0146976952301572,0.120600727139759,0.732213993537318,0.981987683358709,0.999080868071111
"ASV643",0.268732574302608,0.1894977958916,0.0161304261922933,0.170430354329066,0.745533149825445,0.976625061904507,0.998324468220455
"ASV644",0.240519178764771,0.198489654753667,0.0154491864847212,0.145928500900663,0.729476885099241,0.977041444144247,0.998513297166091
"ASV645",0.278106506958748,0.184836230441923,0.0165780505263708,0.179930096100045,0.746913622383986,0.975427755587442,0.99813065938959
"ASV646",0.232706823598879,0.214601109843931,0.0153622921530868,0.133387249071886,0.729406089174409,0.979256456115666,0.998791909684368
"ASV647",0.239672849329905,0.219612382499735,0.0155857269265734,0.135727118665402,0.736241145296982,0.980242892052341,0.998867338364873
"ASV648",0.246588788229359,0.187938334132143,0.0154524789660558,0.155157864414929,0.730319391547209,0.975569617405497,0.998304607754816
"ASV649",0.271384007291388,0.18716721045221,0.0163264192568823,0.173658398267021,0.744609917931206,0.975874270004322,0.998221209614777
"ASV650",0.278672174419324,0.18673205694553,0.0168071532012274,0.179418585347851,0.745987093757017,0.975275806065187,0.998116151405716
"ASV651",0.24869853862551,0.19639538256731,0.015572963134597,0.15259094774538,0.735580531473616,0.977260934467944,0.998496140240887
"ASV652",0.247927269479709,0.198384126973176,0.0153710527863616,0.151022531571712,0.738222596848791,0.978120983373291,0.998590992616389
"ASV653",0.234504768429393,0.223117063992983,0.0152732564571402,0.130758306295562,0.735828225697305,0.980980072256654,0.998953997135346
"ASV654",0.260558063049256,0.204727015720432,0.0162177793175564,0.156933009935147,0.744037608424679,0.978444846883898,0.998591243263101
"ASV655",0.28407235342431,0.188793689408892,0.0167315778025057,0.182212439073436,0.752927550960502,0.976569427121534,0.99824883427943
"ASV656",0.264708745465911,0.216429316708943,0.0165845144283803,0.154054588013921,0.748911851582417,0.979940367727494,0.998751729601728
"ASV657",0.214889734665072,0.238529743946986,0.0145375307718381,0.112118799508968,0.728364670970228,0.98274014906688,0.999173581094492
"ASV658",0.259878827219549,0.212438336018955,0.0162332989035633,0.152653408391468,0.74651186330032,0.979650284672335,0.998730881741999
"ASV659",0.250391248648731,0.203277506622411,0.0159781609207479,0.150593757708603,0.735855834261506,0.977665392012232,0.998548232911637
"ASV660",0.353643492394607,0.146445911578694,0.0270094827818862,0.269736835259784,0.695397376105198,0.933820219703963,0.988663680351097
"ASV661",0.267365583230395,0.197911567044165,0.0163412551481164,0.165175858613604,0.746110993930372,0.977602739786718,0.99845987796966
"ASV662",0.25184396028125,0.208727327175286,0.0162358444651823,0.149054945688057,0.736822503054427,0.978141601242226,0.998603822671409
"ASV663",0.272597898897143,0.191374122382723,0.0162414937783687,0.172271444629405,0.748963362641132,0.977152392578277,0.998371557152904
"ASV664",0.246536379788706,0.197585817122462,0.0154796502569245,0.150490375882107,0.735053672497108,0.97750241166978,0.998532562423543
"ASV665",0.351571215490035,0.148907082810135,0.030666305519282,0.268469278536308,0.669924339945204,0.918196282015805,0.984145714011653
"ASV666",0.222495311358498,0.207666364622151,0.014706759495701,0.129537544008342,0.723227592375862,0.978670641951897,0.99876035897613
"ASV667",0.3854759827247,0.138398083001676,0.0433634970203345,0.314263952040264,0.618901152338889,0.851956978381314,0.953255191287595
"ASV668",0.26850608759345,0.195414054870618,0.0163055653660142,0.167259177873766,0.746384931748869,0.977335397266183,0.998419807617438
"ASV669",0.235774801267955,0.205586549827838,0.0153488745589248,0.139429621378333,0.728983792560621,0.978096913185596,0.998652948901294
"ASV670",0.301817553414662,0.162540820303612,0.0207023365391314,0.212813815901477,0.712815675000265,0.95796241053631,0.995243096335745
"ASV671",0.246320996209441,0.215654523525202,0.015684918694647,0.14189727843234,0.740477933381297,0.980092074634673,0.998824168405614
"ASV672",0.378391439638293,0.139101987459334,0.0433326818256238,0.30728982756862,0.612767333400777,0.849506986966551,0.952687816280276
"ASV673",0.222478631532352,0.242032283293574,0.0151117448635915,0.115378458436434,0.730772218693239,0.982605100555412,0.99915007872566
"ASV674",0.28870452803913,0.186407272943997,0.0169086760098325,0.187032233703122,0.753977342672285,0.976090696385775,0.998164565688237
"ASV675",0.238005574804817,0.197582807913258,0.0154076198642289,0.144619240601492,0.726801014668032,0.976668592673401,0.99848411926998
"ASV676",0.282768635750877,0.198257607410529,0.0167445436436298,0.176097513994314,0.756311417118667,0.978292237024768,0.998474208285228
"ASV677",0.285669787181175,0.173317064685493,0.0169654274924806,0.192137910541416,0.742879720688265,0.972298014954919,0.997660151274879
"ASV678",0.251591555784452,0.205011322861655,0.0159086484324411,0.150547357653969,0.738710805342676,0.978307805897549,0.998611948162099
"ASV679",0.309474349258135,0.16409853366182,0.0210998958993612,0.218174822709571,0.717639622424311,0.958588415686477,0.995279077523621
"ASV680",0.334504576703714,0.12887510132692,0.0258998795310437,0.264430342298945,0.666693238491948,0.917556496004746,0.984108238114845
"ASV681",0.367134752444299,0.150344840096237,0.0509907117105012,0.293946630659854,0.57824754270136,0.818684416510518,0.93698743511724
"ASV682",0.248979552032346,0.208084386688703,0.0159332803420601,0.147319817440512,0.737108528499393,0.978495761227211,0.998647623978939
"ASV683",0.260640750731412,0.196974012358626,0.0159050531348528,0.160751544271938,0.744049484591511,0.977836456106592,0.998508773352602
"ASV684",0.2452057115509,0.209546181292835,0.0157917779269727,0.144051603985777,0.735487782110559,0.978696109238496,0.998684229797092
"ASV685",0.267825800837877,0.189256365718712,0.0159471961158294,0.169825471278925,0.746623115962325,0.97698285338315,0.998367121780365
"ASV686",0.227255675831543,0.205842371992458,0.0151785189144109,0.133610260750503,0.721718126303809,0.977586165037721,0.998638513775756
"ASV687",0.223207380825213,0.207378633670399,0.0148772405195879,0.130183871987237,0.721678000316809,0.978224094495631,0.998716741954496
"ASV688",0.251601003204585,0.219494176651944,0.0160576314810954,0.143690878494755,0.743034280059934,0.980325592998634,0.998836702558299
"ASV689",0.261955435840138,0.20683422634585,0.0161765683543154,0.15682124428192,0.746814732258087,0.979070902877278,0.998653946979837
"ASV690",0.260500149488952,0.186105745255532,0.016474146770166,0.166406668289826,0.731554763543312,0.973823330653069,0.998034806799964
"ASV691",0.277890600730548,0.174548258122308,0.0205222361564656,0.187214025690057,0.699215653937387,0.959118878998606,0.995794415997357
"ASV692",0.352597265948822,0.1433390409615,0.0306404194478119,0.273204955795828,0.665536083494877,0.913295203912616,0.98238160088162
"ASV693",0.364464167077251,0.149124118703214,0.0475747320452388,0.290228124247563,0.589269463011885,0.834266077997002,0.946413952770408
"ASV694",0.329758334401351,0.145461902904369,0.0255770030810936,0.249153603233056,0.682735884256799,0.933135265810274,0.989071401782771
"ASV695",0.270707874542908,0.178437291558909,0.0165208904619495,0.177891514146999,0.73668342136177,0.973098438429238,0.997866382747225
"ASV696",0.265268549191851,0.206136967749316,0.0162587803016574,0.159477865688018,0.748803582110761,0.979094199806158,0.998642783051932
"ASV697",0.252659998832281,0.195053343596215,0.0156750233313274,0.156036958569496,0.737761998997341,0.977173752126435,0.998467219596027
"ASV698",0.26719573966658,0.183100024529617,0.0161692885522686,0.172686102010978,0.740034411276634,0.974888654534307,0.99811484745351
"ASV699",0.292807570172057,0.180588627981793,0.0168918235310231,0.193381495612868,0.754607536554719,0.975274017788487,0.998027322255545
"ASV700",0.26919986415333,0.195652909235755,0.0164610308474373,0.167693192898513,0.745434238610738,0.977042388463633,0.998385885377067
"ASV701",0.249752204379971,0.196298865507041,0.015987122665645,0.153531293129748,0.731667136475313,0.976185632836193,0.998379874087068
"ASV702",0.265588661553287,0.186781534063704,0.0159983848685599,0.169524101584564,0.742513898575744,0.976040881498366,0.998265387534655
"ASV703",0.2362470108502,0.208996106413959,0.0154344460992018,0.138231210716825,0.729986120357942,0.978525141457975,0.998699590803799
"ASV704",0.233371846011919,0.197246603621424,0.0150769829979105,0.141496406190297,0.725694133221201,0.976993118007281,0.998535078467032
"ASV705",0.236331385431152,0.19751770220853,0.0153979777474135,0.143504567054023,0.72504726320649,0.976472057509227,0.998471405958044
"ASV706",0.221322212087218,0.210759994715979,0.0147759155789923,0.127485830410187,0.722349601102588,0.978869205634735,0.998789108450536
"ASV707",0.253110033639925,0.20141283632858,0.0157986355956124,0.153286619439572,0.739884201885463,0.978114155030142,0.998577911812449
"ASV708",0.25358410140472,0.187923709649192,0.0157441325244376,0.160237472825903,0.734075158046455,0.975571134271904,0.998272097347427
"ASV709",0.256961646314134,0.207095366171174,0.019852566883323,0.15475007332219,0.70245694188029,0.968196887097784,0.997459162395537
"ASV710",0.317060115475715,0.154210506172086,0.0253116198565638,0.232748288126772,0.680494437000526,0.937317941648775,0.99056500284407
"ASV711",0.263917614232517,0.188651127799545,0.016337402406533,0.167498657170429,0.737993872622257,0.975267527481189,0.998191815032357
"ASV712",0.302920106289807,0.177626196522757,0.025454774546349,0.207056774957501,0.683476608207307,0.946966963822839,0.993273178874053
"ASV713",0.257343219928234,0.197545744181943,0.0159537203575238,0.158182002609268,0.740478807221788,0.97743947874333,0.998482255516311
"ASV714",0.332907258298794,0.159187777246681,0.0220986679599333,0.240820501384141,0.726596223973549,0.957017506080284,0.994667754653381
"ASV715",0.249408856526556,0.20554742692192,0.0159280713635078,0.148817650156647,0.7364765039118,0.978105332461808,0.998601581184939
"ASV716",0.332938908565536,0.154308861450429,0.0344905085705332,0.251161385551776,0.631427559711254,0.897441971206306,0.978116448055989
"ASV717",0.232767841842665,0.205798506061259,0.015346461298568,0.13733469704139,0.725788610254234,0.977780714331017,0.998635075196964
"ASV718",0.294837064610871,0.168640897069698,0.016774443786448,0.201759077932378,0.750326731843568,0.972775801147938,0.997651762350658
"ASV719",0.0939299746826906,0.437427255288113,0.00952315810857574,0.0186411782278709,0.605702867394019,0.992014693119237,0.999900473255787
"ASV720",0.331984612502751,0.157800210438047,0.0258657256052475,0.243088962510775,0.69383810465003,0.941147607093718,0.991216085153755
"ASV721",0.250033399873668,0.209972445474231,0.0157259740061113,0.147048062454024,0.741457043821988,0.979468593984024,0.998741472465139
"ASV722",0.298839873719705,0.16304063763957,0.0205511322032727,0.210075240753056,0.711735115520012,0.958198549870896,0.995323053594282
"ASV723",0.263287036115651,0.191252833207631,0.0158642647133851,0.165510436494931,0.744219947268035,0.97710830701396,0.998405545859127
"ASV724",0.280519003263419,0.177635037186593,0.0170823651362706,0.185894333780167,0.739450353931128,0.972431858682484,0.997724244115659
"ASV725",0.227170809901843,0.236372188386721,0.0152360457820292,0.120540657707219,0.732774434184985,0.982098548253961,0.99908974479517
"ASV726",0.338174788786641,0.161768633608089,0.0262684550067981,0.245832688213241,0.699869552401076,0.943444580105337,0.991690044994287
"ASV727",0.235930012604758,0.214876043056477,0.014994810825349,0.135223739539762,0.737617559115542,0.980597968092098,0.99890066202412
"ASV728",0.260663109087715,0.185542359030487,0.0160623135734312,0.166637860591559,0.736178964010214,0.974963123873921,0.998163210268395
"ASV729",0.31191538079178,0.166163753938212,0.0177282981471155,0.2170956248766,0.753797597566734,0.971268600875364,0.997328006915477
"ASV730",0.266126858198376,0.206998144961471,0.0168427889577279,0.159870288921995,0.743556653434267,0.977866219286147,0.998516695623891
"ASV731",0.318929340569184,0.170966003832272,0.02192688992492,0.221893432063522,0.724003490163013,0.960207931452095,0.995515155395424
"ASV732",0.250307218558818,0.202646639579695,0.0162844045158734,0.150960037208361,0.731884267789197,0.976694817031227,0.998448210086974
"ASV733",0.245223047300171,0.212026524461055,0.0159056609650314,0.142946967288365,0.735219427800906,0.978825612414027,0.998702289045803
"ASV734",0.272364299337479,0.18979417251989,0.0162709959350442,0.172952318867914,0.747584683887064,0.976715100917127,0.998319543866232
"ASV735",0.258942867095312,0.205022218421387,0.0160854185311367,0.1556253161531,0.74408026638526,0.978662383028194,0.998619799365006
"ASV736",0.228333941008605,0.204443685526258,0.0149360508951298,0.134850279641128,0.725406868890187,0.978153414626434,0.998683947406304
"ASV737",0.262685902795951,0.188678610307692,0.0161343996554707,0.166515033448633,0.739117433096526,0.97571479386475,0.998247957544593
"ASV738",0.302507012543152,0.170666022203663,0.0209657634562523,0.208627401315544,0.716982443757178,0.960543628363032,0.995743596739524
"ASV739",0.239473913258112,0.213636370930853,0.0153369764759631,0.138213687605967,0.736660382587012,0.979916549654312,0.998826347380076
"ASV740",0.325409474481223,0.158825121793407,0.0258675872055132,0.236987945102485,0.688324138400442,0.940130797451704,0.991123373704768
"ASV741",0.332669757692778,0.162979882836912,0.0219710796808786,0.23808483344055,0.730346783187973,0.959143453994135,0.995109530394551
"ASV742",0.26610833204251,0.195795999910102,0.0197493334506208,0.166821434830379,0.70756455265551,0.966929816169001,0.997177772908111
"ASV743",0.291487229788354,0.174460192955909,0.0206592392379506,0.197705310589274,0.711704690813226,0.961136235649779,0.995979938754344
"ASV744",0.302242119494086,0.163776549181269,0.0207271407139207,0.212422074009103,0.713937754399982,0.95849537261005,0.995342153202818
"ASV745",0.282804709807991,0.1759533932048,0.0167407092739828,0.188386445031108,0.744310141904074,0.973338570958241,0.997820625368486
"ASV746",0.327045893928926,0.162629813034891,0.0214966324331354,0.233464575794472,0.729184233759027,0.959682848073501,0.995270354197778
"ASV747",0.271108792629678,0.187912638738895,0.0161283348084494,0.172977992444771,0.746989498328987,0.976567208610279,0.998302998985114
"ASV748",0.312642123047523,0.170071547797848,0.0213434086049313,0.217155591208848,0.722720734209004,0.960770828862722,0.995673380902507
"ASV749",0.308248983168333,0.166580363336726,0.0211471544299065,0.215708912731793,0.717879243662522,0.959253393957397,0.995429716397704
"ASV750",0.250249924391835,0.194713948125074,0.0156054021798069,0.154495617707846,0.735940740409698,0.977016337287174,0.998460048780505
"ASV751",0.25973090680606,0.180361764157314,0.0160234040956507,0.168599608622047,0.732641980914411,0.973704800072866,0.998005519194283
"ASV752",0.234216305032212,0.190780179144224,0.0154343527311776,0.145164110386046,0.71861694234158,0.974624488000485,0.998271763060047
"ASV753",0.228854043592416,0.203471832702757,0.0150697827826709,0.135671295121585,0.723807253515797,0.977655353287852,0.998632926190518
"ASV754",0.239227262539274,0.206754661857688,0.0154550586240298,0.141236028097415,0.731958469010048,0.97842112495943,0.998673479928045
"ASV755",0.245473871912002,0.200487026708188,0.0155056492306599,0.14839115449755,0.73504951799302,0.977861836997088,0.998580083028788
"ASV756",0.261462438273474,0.197509138060335,0.0160507349523419,0.161116662526201,0.743442982965919,0.977639068112057,0.998486339083583
"ASV757",0.228606578847991,0.235831848728624,0.0150075478429443,0.121560565009031,0.737047232700424,0.982691362741827,0.999131176498399
"ASV758",0.287743387472598,0.17921348081847,0.0170625873902066,0.190430336892217,0.747392870614658,0.973832661523487,0.997868295494777
"ASV759",0.288318730512763,0.17090266767832,0.016844366943631,0.195469706316095,0.745101413929323,0.972351942575324,0.99764221038597
"ASV760",0.290354920724183,0.174606691061712,0.0204143470340272,0.196633422735387,0.713020169335456,0.96186220674424,0.996109165352193
"ASV761",0.253558867534775,0.192698534979419,0.015587315301524,0.15778993149378,0.73851271965328,0.977051128918389,0.99844432334532
"ASV762",0.245489363937583,0.209916565562714,0.0159877908700193,0.144140833266994,0.733620431137361,0.978277697259033,0.998643972147047
"ASV763",0.277566315266394,0.182619857864625,0.0164508871541998,0.180678753005181,0.74655736663346,0.975215150767972,0.998100979391617
