original_sample_name,query,asv_read_index,asv_read_raw,asv_pa
E026,ASV19,0,0,0
E026,ASV2,0,0,0
E026,ASV20,0,0,0
E026,ASV212,0,0,0
E026,ASV23,0,0,0
E026,ASV26,0,0,0
E026,ASV28,0,0,0
E026,ASV3,0.8443094506603234,13031,1
E026,ASV34,0,0,0
E026,ASV37,0,0,0
E026,ASV378,0,0,0
E026,ASV4,0,0,0
E026,ASV41,0,0,0
E026,ASV433,0,0,0
E026,ASV47,0,0,0
E026,ASV5,0,0,0
E026,ASV52,0,0,0
E026,ASV542,0,0,0
E026,ASV57,0,0,0
E026,ASV592,0,0,0
E026,ASV6,0,0,0
E026,ASV64,0,0,0
E026,ASV7,0,0,0
E026,ASV8,0,0,0
E026,ASV9,0,0,0
E027,ASV1,0,0,0
E027,ASV11,0,0,0
E027,ASV12,0,0,0
E027,ASV13,0,0,0
E027,ASV14,0,0,0
E027,ASV15,0.018607033796503077,537,1
E027,ASV16,0,0,0
E027,ASV17,0,0,0
E027,ASV18,0,0,0
E027,ASV19,0,0,0
E027,ASV2,0,0,0
E027,ASV20,0,0,0
E027,ASV212,0,0,0
E027,ASV23,0,0,0
E027,ASV26,0,0,0
E027,ASV28,0,0,0
E027,ASV3,0,0,0
E027,ASV34,1,10285,1
E027,ASV37,0,0,0
E027,ASV378,0,0,0
E027,ASV4,0,0,0
E027,ASV41,0,0,0
E027,ASV433,0,0,0
E027,ASV47,0,0,0
E027,ASV5,0,0,0
E027,ASV52,0,0,0
E027,ASV542,0,0,0
E027,ASV57,0,0,0
E027,ASV592,0,0,0
E027,ASV6,0,0,0
E027,ASV64,0,0,0
E027,ASV7,0,0,0
E027,ASV8,0,0,0
E027,ASV9,0,0,0
E028,ASV1,0.5378092431376534,47630,1
E028,ASV11,0,0,0
E028,ASV12,0,0,0
E028,ASV13,0,0,0
E028,ASV14,0,0,0
E028,ASV15,0,0,0
E028,ASV16,0,0,0
E028,ASV17,0,0,0
E028,ASV18,0,0,0
E028,ASV19,1,9573,1
E028,ASV2,0.3449755672716345,15937,1
E028,ASV20,0.40358232285736984,14962,1
E028,ASV212,0,0,0
E028,ASV23,0,0,0
E028,ASV26,0,0,0
E028,ASV28,0,0,0
E028,ASV3,0,0,0
E028,ASV34,0,0,0
E028,ASV37,0,0,0
E028,ASV378,0,0,0
E028,ASV4,0,0,0
E028,ASV41,0,0,0
E028,ASV433,0,0,0
E028,ASV47,0.5399226598728114,417,1
E028,ASV5,0,0,0
E028,ASV52,0,0,0
E028,ASV542,0,0,0
E028,ASV57,4.96821471720696e-4,44,1
E028,ASV592,0,0,0
E028,ASV6,0,0,0
E028,ASV64,0,0,0
E028,ASV7,0,0,0
E028,ASV8,0,0,0
E028,ASV9,0,0,0
E029,ASV1,0.3370686361899911,2647,1
E029,ASV11,0,0,0
E029,ASV12,0,0,0
E029,ASV13,0,0,0
E029,ASV14,0,0,0
E029,ASV15,1,5206,1
E029,ASV16,0,0,0
E029,ASV17,0,0,0
E029,ASV18,0,0,0
E029,ASV19,0,0,0
E029,ASV2,0,0,0
E029,ASV20,0,0,0
E029,ASV212,0,0,0
